"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
2e69fda8-4b06-43ee-a39f-88f65229fe56,b1513321-5fb8-41d4-a18b-cb9966829be5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+756@gmail.com,"#N/A","#N/A",Verina,"#N/A","#N/A",Romeo,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4019,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
2ee37dd5-6adf-496e-bcb3-5cf5767cb046,483e2263-ad3e-481b-9455-49bd97542a7e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+587@gmail.com,"#N/A","#N/A",Angelika,"#N/A","#N/A",Donnell,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3969,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
2f4a15fb-eaa9-4ff6-a98f-281e096f7663,5803d783-f488-48d3-80ec-212b7f872b2f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+243@gmail.com,"#N/A","#N/A",Phil,"#N/A","#N/A",Valle,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0108,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
2f9f8766-1947-474b-81c3-de9906631d65,6735ef0b-e452-49e9-a6ac-cb29c5dae786,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+261@gmail.com,"#N/A","#N/A",Salomi,"#N/A","#N/A",Byrann,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4463,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
2ff3930b-f69e-482b-97a8-6e521ce28c65,26cdd933-0597-4052-85cd-5673fbe29241,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+730@gmail.com,"#N/A","#N/A",Ada,"#N/A","#N/A",Rice,"#N/A",Indianapolis,USA,"#N/A","#N/A","#N/A",46225,IN,500 South Capitol Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(134) 398-7929,"#N/A","#N/A",Executive Vice President,Prodly,"#N/A","#N/A",false,false
305bcfad-81d1-4b46-a9f8-db3aeec30424,8a1b7844-2155-4f3f-bbdf-ad702e8d7261,"#N/A","#N/A","#N/A","#N/A","Mr. Donald H. Layton, also known as Don, ACIS, LLBm has been the Chief Executive Officer at Federal Home Loan Mortgage Corporation since May 21, 2012. Mr. Layton has been a Senior Advisor of NewOak Capital LLC since March 2010. He has over 35 years of experience in financial services and as a corporate leader. Mr. Layton served as the Head of Finance and Risk Management at JPMorgan Chase & Co. since June 2004 and its Head of Technology since July 2003.",jmanningcongagdo+593@gmail.com,"#N/A","#N/A",Kellen,"#N/A","#N/A",Rufus,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(864) 301-5588,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
305cf194-0698-413e-930c-691d9b7a0c20,7da82faa-1442-4434-bd1d-beb8b60ae2ce,"#N/A","#N/A","#N/A","#N/A","#N/A",j@j.com,"#N/A","#N/A",Email,"#N/A","#N/A",WFTest,"#N/A",Kingsgrove,Australia,"#N/A","#N/A","#N/A",1480,NSW,23 Lundy Av,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(02) 6082 8265,"#N/A",Mr.,"#N/A",Prodly,"#N/A","#N/A",false,false
3078e28c-8370-4499-bb26-dc2c97edf353,864ab183-2657-4d8b-baa4-35a317740d3e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+706@gmail.com,"#N/A","#N/A",Zsazsa,"#N/A","#N/A",Phillipe,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3997,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
3133d740-3fe9-43b1-bbc0-ae6fe026983b,20cceb51-d1eb-4cc7-a90b-a095ce5a4890,"#N/A","#N/A",1974-04-18,"#N/A","Meg McCarthy is Executive Vice President, Operations and Technology. She is responsible for information technology, service operations and global security for Aetna. She is a member of Aetna’s Executive Committee, the senior governing body of the company, reporting directly to Aetna's Chairman and CEO Mark T. Bertolini.",jmanningcongagdo+450@gmail.com,"#N/A","#N/A",Melanie,"#N/A","#N/A",Baron,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(252) 525-1579,"#N/A","#N/A","EVP, Ops and Technology",Prodly,"#N/A","#N/A",false,false
31387bad-74fe-4feb-954a-cb64125c9fe5,6735ef0b-e452-49e9-a6ac-cb29c5dae786,"#N/A","#N/A","#N/A","#N/A","Chris Wheat is the Director of Business Research for the JPMorgan Chase Institute. Prior to joining JPMCI, he served as the Director of Analytics at a financial technology startup, where he led the development of advanced analytics algorithms. He previously was an Assistant Professor at the MIT Sloan School of Management and at the Center for Urban Entrepreneurship and Economic Development at Rutgers Business School.",jmanningcongagdo+723@gmail.com,"#N/A","#N/A",Kirsti,"#N/A","#N/A",Codi,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(929) 722-8396,"#N/A","#N/A",Director of Business Research,Prodly,"#N/A","#N/A",false,false
31ea98c7-f4f1-4672-90e1-feb9aa150b96,7da82faa-1442-4434-bd1d-beb8b60ae2ce,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+581@gmail.com,"#N/A","#N/A",Ethelind,"#N/A","#N/A",Griffy,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3963,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
3233e022-f70b-4d9b-8ec6-e74022b45c7a,b02d054b-8155-4af5-9a45-de4f70577a40,"#N/A","#N/A",1972-03-17,"#N/A","Prior to his appointment as Senior Vice President and General Counsel of PMI, from 1988 to 2003 Mr. Firestone held positions in the law departments of Philip Morris Companies Inc. and Philip Morris International Inc.",jmanningcongagdo+532@gmail.com,"#N/A","#N/A",Vita,"#N/A","#N/A",Rik,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(875) 989-4323,"#N/A","#N/A","SVP, General Counsel",Prodly,"#N/A","#N/A",false,false
32536168-34a7-4fd3-8f29-856c6903ece1,ea6ca755-50bf-42b8-99d8-0eac76a7a813,"#N/A","#N/A","#N/A","#N/A","As CEO – AT&T International, Lee leads the strategy, marketing, and operations of providing mobile services to more than 13 million consumers and businesses in Mexico and pay-TV services to more than 13 million subscribers across 11 countries and territories in Latin America and the Caribbean.",jmanningcongagdo+537@gmail.com,"#N/A","#N/A",Karalee,"#N/A","#N/A",Sam,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(803) 709-7634,"#N/A","#N/A",CEO - International and Global Marketing Officer,Prodly,"#N/A","#N/A",false,false
3255d23f-e59f-40d2-8a2b-a0cffc158325,e0338326-39d6-4bb1-8252-0c39d1b2d4be,"#N/A","#N/A","#N/A","#N/A","Hilary Krane brings global expertise in corporate law, mergers and acquisitions, brand protection, and government affairs to her role as EVP, Chief Administrative Officer & General Counsel for NIKE, Inc. Krane joined the company from Levi Strauss & Company, where she held various roles including Senior Vice President, General Counsel and Corporate Affairs.",jmanningcongagdo+344@gmail.com,"#N/A","#N/A",Carlie,"#N/A","#N/A",Steven,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(552) 456-2839,"#N/A","#N/A","EVP, Chief Adminstrative Officer & General Counsel",Prodly,"#N/A","#N/A",false,false
32d2628a-dfb1-4c34-8df1-13d6f321fb1e,2c3972c0-5e25-4de9-8bc1-e86d579ca72b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+203@gmail.com,"#N/A","#N/A",Guinna,"#N/A","#N/A",Prent,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8706,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
32d91abe-ae6a-4e0f-a432-e3fea95f0f25,0e03df86-003a-44f8-8dc0-b5eaf9ee0189,"#N/A","#N/A","#N/A","#N/A","Rick Damron was promoted to chief operating officer in 2012. He is responsible for delivering the customer experience, including oversight of store operations, sales and service fulfillment, product fulfillment, real estate and facilities, and loss prevention and safety.",jmanningcongagdo+727@gmail.com,"#N/A","#N/A",Monika,"#N/A","#N/A",Rubin,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(297) 413-1450,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
32d94149-cf5b-46ac-bbb9-ef078494d31b,40284e05-8fda-4edf-93de-3c9135cabd4d,"#N/A","#N/A","#N/A","#N/A","Chairman and Chief Executive Officer, American Express Company, April 2001 to present. Mr. Chenault joined American Express in 1981 and was named President of the U.S. division of American Express Travel Related Services Company, Inc. in 1993, Vice Chairman of American Express Company in 1995, President and Chief Operating Officer in 1997 and Chief Executive Officer in January 2001.",jmanningcongagdo+386@gmail.com,"#N/A","#N/A",Monique,"#N/A","#N/A",Elisha,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(270) 251-2235,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
33727bd7-4a62-4e0a-866a-23ba7f64b28e,de23cb8b-0b55-4bee-9c34-1759fc0d9b96,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+761@gmail.com,"#N/A","#N/A",Lavinia,"#N/A","#N/A",Heriberto,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4024,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
337af543-03f7-4188-ac6c-27bd9fdfe903,9419a11c-73a3-4f04-a74c-a7c84e591a7f,"#N/A","#N/A",1979-04-18,"#N/A","#N/A",jmanningcongagdo+527@gmail.com,"#N/A","#N/A",Novelia,"#N/A","#N/A",Hollis,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(223) 112-7164,"#N/A","#N/A",President and CEO,Prodly,"#N/A","#N/A",false,false
33bfd807-1386-42d5-a6ff-771fa2f0c1a4,1e7f9fa4-522e-46e2-a11a-86da08a74c3e,"#N/A",(02) 7548 7105,"#N/A",Finance,"#N/A",jmanningcongagdo+737@gmail.com,"#N/A",(02) 7548 7105,Ilene,"#N/A","#N/A",Mordecai,"#N/A",Caringbah,Australia,"#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,0410 666 266,Caringbah,Australia,"#N/A","#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,(02) 7548 7105,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
33f6f7d0-81bb-4a75-bf9e-115c12bc2b0e,0efbff59-faea-4255-bab5-723f673ebf75,"#N/A","#N/A","#N/A","#N/A",Mr. Collis was elected Chairman of the Board in March 2016 and has been President and Chief Executive Officer of AmerisourceBergen Corporation since July 2011. He served as President and Chief Operating Officer of AmerisourceBergen from November 2010 to July 2011. He served as Executive Vice President and President of AmerisourceBergen Drug Corporation from September 2009 to November 2010.,jmanningcongagdo+398@gmail.com,"#N/A","#N/A",Josee,"#N/A","#N/A",Rourke,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(373) 354-3233,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3428eaf7-43f1-47bb-ad14-3336f9f25c61,45277e4c-0dbc-444d-8166-4a6db8cc1b32,"#N/A","#N/A",2001-03-17,"#N/A","#N/A",jmanningcongagdo+484@gmail.com,"#N/A","#N/A",Celinka,"#N/A","#N/A",Pembroke,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9898,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
344b45d8-cdfb-4c79-a028-66bb1af99801,049289c5-1108-4eb8-a12b-27f6b810fab9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+119@gmail.com,"#N/A","#N/A",Billi,"#N/A","#N/A",Pepillo,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",84 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
34677cd0-b3cb-4f10-99e5-f7ca0ae83f68,ebd39171-f100-4fa1-8a48-9427106d5ce9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+661@gmail.com,"#N/A","#N/A",Patty,"#N/A","#N/A",Udale,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3987,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
349cc89c-1c4b-40d5-86ae-ab0e03a1cb26,75f7b858-9136-417b-a1bd-90567d732710,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+630@gmail.com,"#N/A","#N/A",Mildred,"#N/A","#N/A",Lambert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
34e9cf78-fc70-4fc8-9a03-dd5a8de3eb2e,2ebc1a9e-a974-43fe-94b5-0b6a321924a3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+383@gmail.com,"#N/A","#N/A",Janey,"#N/A","#N/A",Bartlett,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(703) 436-5541,"#N/A","#N/A","Senior Vice President, Customer Service Delivery",Prodly,"#N/A","#N/A",false,false
35fa92b6-291c-4298-a693-2e363f2287d3,2d151e51-9102-423f-8dd0-2c5585a0b772,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+202@gmail.com,"#N/A","#N/A",Appolonia,"#N/A","#N/A",Oswell,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1489,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3620dea6-747c-4fba-b053-7d1816aac0c0,dab43f6a-3720-4c63-894e-bbb0a190410a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+448@gmail.com,"#N/A","#N/A",Daphene,"#N/A","#N/A",Jeromy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",CA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(919) 852-4049,"#N/A","#N/A",EVP Chief Legal & General Counsel,Prodly,"#N/A","#N/A",false,false
376877ae-7fac-4706-b7d0-ac639129ebcf,dd2ae7b9-8a5e-4fb0-a3e6-f22ae3c10e73,"#N/A","#N/A","#N/A","#N/A",Dan joined Apple in 1998 as vice president of Product Design and in 2010 was named vice president of iPad Hardware Engineering. Dan has been a key contributor to most of the company’s hardware over his career and was instrumental in all of Apple’s iPad products since the first generation iPad was introduced.,jmanningcongagdo+459@gmail.com,"#N/A","#N/A",Arline,"#N/A","#N/A",Kylie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(120) 691-5883,"#N/A","#N/A",SVP Hardware Engineering,Prodly,"#N/A","#N/A",false,false
37f5ad56-865f-47eb-9ab3-7dabf9e98569,59cca627-b2a9-40b1-851a-fea4115b7f45,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+136@gmail.com,"#N/A","#N/A",Lula,"#N/A","#N/A",Donovan,"#N/A",Washington,USA,"#N/A","#N/A","#N/A",20003,DC,1500 South Capitol Street Southeast,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(196) 494-2344,"#N/A","#N/A",Senior Vice President and Treasurer,Prodly,"#N/A","#N/A",false,false
384e4e99-3cff-4c20-b97b-048f582ce4e6,1959adca-469e-43f9-a7ef-a5b78c5359db,"#N/A",(02) 7491 8650,"#N/A",Sales,"#N/A",jmanningcongagdo+843@gmail.com,"#N/A",(02) 7491 8650,Sharlene,"#N/A","#N/A",Pall,"#N/A",Chatswood,Australia,"#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,0416 524 888,Chatswood,Australia,"#N/A","#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,(02) 7491 8650,"#N/A","#N/A",Account Manager,Prodly,"#N/A","#N/A",false,false
386a10ab-adb1-4c29-8300-244ce73d9795,36bf137f-1149-41d2-9fb8-6234ba3cd704,"#N/A","#N/A",1975-06-08,"#N/A","D’Arcy F. Rudnay serves as Executive Vice President and Chief Communications Officer for Comcast Corporation. In this role, she reports to and serves as the communications counsel to the Chairman and CEO. She works closely with other members of the executive team and leads the management of the company’s brand, reputation and strategic communications activities across Comcast Corporation.",jmanningcongagdo+226@gmail.com,"#N/A","#N/A",Blondelle,"#N/A","#N/A",Townsend,"#N/A",London,United Kingdom,"#N/A","#N/A","#N/A",EC2N 4AY,"#N/A",110 Bishopsgate,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(735) 868-6124,"#N/A","#N/A",EVP and CCO,Prodly,"#N/A","#N/A",false,false
386d8f9d-30fe-42cc-9ac5-54a9dbe1a62a,c666cfd0-7dea-4b46-a1d7-60d9e0e4fff6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+129@gmail.com,"#N/A","#N/A",Trude,"#N/A","#N/A",Wilt,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(691) 229-7599,"#N/A","#N/A",Chairman and CEO,Prodly,"#N/A","#N/A",false,false
3939b137-0278-400c-a0db-bfe065404ca4,3da5d68a-395e-4908-8a48-23cdaebc6375,"#N/A",(03) 7800 6035,"#N/A",Operations,"#N/A",jmanningcongagdo+829@gmail.com,"#N/A",(03) 7800 6035,Maris,"#N/A","#N/A",Tedd,"#N/A",Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,0415 794 494,Docklands,Australia,"#N/A","#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,(03) 7800 6035,"#N/A","#N/A",Senior VP of Strategy,Prodly,"#N/A","#N/A",false,false
39583b78-43b3-472e-8533-89d89e27bf3e,483e2263-ad3e-481b-9455-49bd97542a7e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+558@gmail.com,"#N/A","#N/A",Saloma,"#N/A","#N/A",Filberte,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(051) 212-3456,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
39c61bd7-88db-4b4c-ac52-7c6a1280559a,424d1b2a-8466-424c-a81c-40c45fe9a414,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+551@gmail.com,"#N/A","#N/A",Ingeborg,"#N/A","#N/A",Farly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0383 7228120,"#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
3a024eca-fe74-465f-a568-3dbccdf06005,21e4cac4-1540-46d3-b13f-1dcb92e2ddc9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+717@gmail.com,"#N/A","#N/A",Paulina,"#N/A","#N/A",Temple,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4008,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
3a2c1088-c09c-4706-8249-0406f2b298bc,de23cb8b-0b55-4bee-9c34-1759fc0d9b96,"#N/A",(03) 7027 6706,"#N/A",Marketing,"#N/A",jmanningcongagdo+14@gmail.com,"#N/A",(03) 7027 6706,Robyn,"#N/A","#N/A",Cob,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0411 887 293,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7027 6706,"#N/A","#N/A",Product Marketing Manager,Prodly,"#N/A","#N/A",false,false
3a9be95d-a5ba-4bd7-906d-aefc78fe2f05,1b07bdc3-bbee-4b47-96c8-500fc1e99092,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+88@gmail.com,"#N/A","#N/A",Shana,"#N/A","#N/A",Olav,"#N/A",Bronx,USA,"#N/A","#N/A","#N/A",10451,NY,1 East 161st Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(509) 890-9439,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
3b15353d-8359-4643-aa04-b8dae1fea2bc,5b623130-0b3d-4ab3-b621-a1529fe2ca76,"#N/A","#N/A","#N/A","#N/A","Dion Weisler is the President and CEO of HP Inc., a global leader in innovative personal computing devices, printers, 3D printing, and related services and solutions. A Fortune 100 company with operations in more than 170 countries, HP Inc. is focused on creating technology that makes life better for everyone, everywhere, while championing diversity, sustainability, and corporate responsibility in every community where it does business.",jmanningcongagdo+589@gmail.com,"#N/A","#N/A",Carlin,"#N/A","#N/A",Christian,"#N/A",Cleveland,USA,"#N/A","#N/A","#N/A",44114,OH,100 Alfred Lerner Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(189) 239-7731,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3b70045a-556e-46f1-bf5a-62340ab8e8af,fead4b88-1200-4dc1-9bae-9bddda3a6f49,"#N/A","#N/A",1981-12-16,"#N/A","Peter M. Fasolo is Executive Vice President, Chief Human Resources Officer, responsible for global talent, recruiting, diversity, compensation, benefits, employee relations and all aspects of the human resources agenda for the Company. He is a member of the Executive Committee, Management Compensation Committee, and Chairman of the Pension and Benefits Committee.",jmanningcongagdo+273@gmail.com,"#N/A","#N/A",Kathie,"#N/A","#N/A",Artemus,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,201 Sussex Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(907) 730-2067,"#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
3c1faedf-b12b-45c5-a137-f488313a97b1,7266e944-2585-48ff-9a0a-47d5ebb506dc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+308@gmail.com,"#N/A","#N/A",Giacinta,"#N/A","#N/A",Fee,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1490,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3c674ff5-59eb-436a-8b57-3780d35dd148,26cdd933-0597-4052-85cd-5673fbe29241,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+337@gmail.com,"#N/A","#N/A",Sidonnie,"#N/A","#N/A",Nev,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(750) 717-6044,"#N/A","#N/A",Chairman and Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
